ZipCode,MedianIncome,MarginOfError
28612,48140,9635
28613,51952,7681
28615,45230,6994
28616,98750,29586
28617,35778,17519
28618,56378,9785
28619,45000,29623
28621,53535,2313
28622,36914,9581
28623,46250,12570
28624,48348,14498
28625,55299,4110
28626,56411,18646
28627,39479,22441
28628,81364,17882
28629,,
28630,58181,5902
28631,,
28634,58148,12414
28635,39250,12165
28636,50036,7194
28637,44014,6244
28638,52013,7006
28640,43606,5558
28641,,
28642,40179,8400
28643,44005,3937
28644,35577,18283
28645,44563,2868
28646,69489,28447
28649,38644,1830
28650,56859,8027
28651,45219,10948
28652,65545,39880
28653,,
28654,43571,14541
28655,45725,2352
28657,43762,6241
28658,59324,3402
28659,48097,3401
28660,62188,14946
28662,,
28663,36532,19809
28664,58300,37144
28665,37500,10181
28666,,
28667,27500,20090
28668,,
28669,46150,15277
28670,55786,15400
28671,46083,24800
28672,,
28673,87832,13709
28675,37558,3330
28676,46094,12266
28677,48670,3593
28678,65096,7286
28679,49276,24464
28681,52440,4211
28682,84737,15757
28683,34554,12975
28684,54271,22492
28685,39464,12354
28689,62969,11294
28690,60079,8543
28692,40982,13384
28693,40509,10859
28694,44456,4733
28697,46331,7471
28698,47074,10616
28701,76939,16646
28702,40694,30643
28704,71026,5526
28705,47363,9717
28707,49018,33277
28708,35778,26794
28709,58924,32975
28710,,
28711,61915,11904
28712,59327,5683
28713,53427,11647
28714,46479,5907
28715,62533,5673
28716,50635,6124
28717,67464,26098
28718,62952,35104
28719,41905,6260
28720,55625,18840
28721,51250,11138
28722,49437,8561
28723,39356,6158
28725,,
28726,49310,10582
28729,85083,21174
28730,69474,18468
28731,66099,9811
28732,67167,9052
28733,,
28734,44181,3851
28735,,
28736,58333,19074
28739,64101,3492
28740,44176,4401
28741,61913,5999
28742,56563,23674
28743,52045,11014
28745,60707,39309
28746,61654,7914
28747,38920,6410
28748,45926,3798
28749,,
28751,53317,7735
28752,51493,3565
28753,50691,9332
28754,50654,6321
28755,,
28756,49444,15505
28757,,
28758,,
28759,69368,8782
28761,46724,15564
28762,49524,5831
28763,73750,9103
28766,66500,26756
28768,60795,16739
28770,,
28771,41176,5474
28772,44922,33598
28773,62546,13776
28774,106683,42624
28775,82563,73197
28777,50680,6098
28778,54216,7557
28779,52140,5799
28781,39875,22885
28782,57103,8439
28783,49839,15049
28785,54972,8755
28786,51561,5098
28787,60734,6984
28788,68750,37205
28789,36483,5850
28790,87728,15505
28791,69855,5721
28792,49037,3292
28801,44860,5018
28803,60290,4593
28804,72575,7367
28805,54911,5440
28806,54597,4624
28901,43765,4045
28902,44458,18153
28904,50655,10152
28905,41468,7184
28906,43195,3597
28909,41111,8301
29001,45938,22146
29003,46295,8763
29006,45390,3435
29009,53958,8860
29010,31002,6217
29014,66513,11297
29015,52188,22049
29016,88377,12028
29018,38491,11912
29020,47091,7616
29030,54324,20232
29031,53850,6865
29032,54502,21122
29033,55730,7519
29036,103431,4744
29037,71193,27650
29038,38864,8260
29039,53452,10079
29040,61381,6662
29042,38859,16828
29044,54697,16813
29045,64688,7676
29046,,
29047,28353,2887
29048,37500,12042
29051,58750,45139
29052,53372,49705
29053,44629,4928
29054,76009,9092
29055,39511,7714
29056,40795,6875
29058,54139,19873
29059,34549,6457
29061,54398,8801
29062,,
29063,85978,4824
29065,41979,6438
29067,45420,7345
29069,36009,7774
29070,58427,4370
29072,92026,5371
29073,65403,2592
29074,53857,6296
29075,71433,14781
29078,58477,5177
29079,,
29080,34919,15545
29081,34978,20728
29082,38750,21623
29101,51181,11868
29102,44725,4397
29104,38512,5505
29105,56700,10548
29107,39540,9668
29108,46613,3942
29111,78264,11352
29112,38000,11129
29113,41053,11796
29114,46023,14681
29115,29372,2841
29117,,
29118,53547,7244
29122,63000,15442
29123,53116,6981
29125,44075,12631
29126,63417,26317
29127,55149,6521
29128,38321,5553
29129,54222,29457
29130,61742,24697
29133,39402,11855
29135,48547,9883
29137,41206,7401
29138,37232,3601
29142,31426,8163
29145,48826,19890
29146,38214,6728
29148,42754,5390
29150,40538,3012
29152,40697,12889
29153,53944,9586
29154,56649,2874
29160,54811,5162
29161,43311,4967
29162,49828,7392
29163,,
29164,46818,20246
29166,68750,28780
29168,35179,13473
29169,46065,3138
29170,64225,2658
29172,54110,3942
29175,41375,7884
29177,,
29178,43955,11026
29180,38552,8250
29201,32306,5961
29203,33952,1263
29204,45238,4595
29205,54663,4076
29206,79005,8591
29207,,
29208,,
29209,55255,5488
29210,45586,2252
29212,65888,6100
29223,49850,4746
29225,,
29229,72143,7553
29301,50221,2667
29302,61103,11963
29303,38775,2949
29306,32702,4320
29307,57652,6950
29316,66199,5068
29320,40519,15669
29321,31156,16361
29322,54411,9369
29323,56350,4316
29324,,
29325,41355,4965
29329,63616,33100
29330,51868,10313
29331,,
29332,46316,10498
29333,65556,1971
29334,66533,3636
29335,46078,6255
29338,,
29340,36702,4639
29341,41564,4447
29346,45625,43559
29349,66902,3399
29351,49079,23138
29353,55769,11975
29355,54112,12022
29356,53218,9222
29360,48114,5487
29364,23917,13676
29365,75257,7972
29368,,
29369,79740,5213
29370,60375,8252
29372,52000,10340
29373,41522,14977
29374,50588,8543
29375,,
29376,68707,10406
29377,40463,24648
29378,,
29379,38626,3629
29384,47768,3547
29385,50991,2870
29388,68506,2273
29401,88311,10073
29403,54904,7033
29404,61406,11484
29405,44256,4042
29406,40797,3776
29407,67486,4731
29409,103250,99988
29410,76094,7152
29412,87763,4690
29414,76576,4237
29418,46080,6004
29420,62256,8784
29424,,
29425,,
29426,40804,22799
29429,74139,9758
29431,52976,7312
29432,33808,6939
29434,,
29435,39959,4168
29436,49136,7504
29437,52000,6317
29438,61507,7996
29439,72426,51960
29440,46233,4812
29445,69944,4146
29446,,
29448,37225,10896
29449,53030,12911
29450,37332,13930
29451,145682,35110
29452,49297,9959
29453,31917,11744
29455,94298,14215
29456,64926,5756
29458,42286,17158
29461,70032,3945
29464,96679,7349
29466,111201,8284
29468,33796,13217
29469,74063,62055
29470,64605,16708
29471,29861,12531
29472,64350,10007
29474,34839,9474
29475,32398,14380
29477,48898,4508
29479,37377,7874
29481,37902,6483
29482,157743,18502
29483,65713,3680
29485,76290,4831
29486,78453,2785
29487,69706,14825
29488,41147,4942
29492,105833,14631
29493,74500,14681
29501,60215,5412
29505,58931,6156
29506,34617,4206
29510,39261,3404
29511,68203,14344
29512,34636,3711
29516,38906,17797
29518,35417,20962
29519,,
29520,41723,5201
29525,31000,9511
29526,53163,4136
29527,46047,4760
29530,46250,13660
29532,35504,4123
29536,39384,3048
29540,32735,2749
29541,47618,6345
29543,,
29544,51735,14965
29545,32463,17083
29546,32685,11318
29547,49250,18023
29550,49630,6090
29554,30337,4453
29555,52150,11009
29556,40779,5716
29560,43381,5710
29563,35259,9157
29564,35833,8006
29565,38462,8475
29566,55276,5647
29567,26500,14773
29568,55401,2667
29569,42371,6066
29570,26378,3463
29571,35183,6032
29572,60747,9585
29574,33125,7576
29575,61367,4553
29576,60320,5790
29577,43626,2829
29579,63545,2658
29580,41648,4860
29581,40794,4642
29582,63077,3775
29583,36953,8846
29584,44408,27620
29585,72077,12147
29588,54305,3210
29589,,
29590,52679,23214
29591,55617,10161
29592,,
29593,28077,14022
29594,,
29596,29966,9783
29601,65866,8445
29605,57406,6730
29607,61623,3611
29609,55511,3501
29611,40130,4161
29613,,
29614,,
29615,67337,3160
29617,45665,3281
29620,48101,5332
29621,67330,3793
29624,28404,2285
29625,50548,3740
29626,52569,3768
29627,52913,6751
29628,28771,5070
29630,45970,5069
29631,47376,8459
29634,,
29635,59423,10405
29638,52517,8530
29639,45272,8344
29640,53495,4079
29642,71345,4337
29643,75625,28835
29644,58750,4833
29645,47040,7303
29646,36638,2002
29649,51101,5020
29650,81956,4280
29651,65691,4219
29653,45842,11230
29654,51278,9093
29655,43950,3097
29657,54164,6674
29658,,
29659,"250000",
29661,55615,16438
29662,73322,7033
29664,44491,14085
29665,,
29666,58705,8088
29667,64375,20814
29669,52736,3030
29670,63113,10045
29671,58242,8878
29672,67016,9726
29673,61864,4379
29676,95743,18013
29678,45457,5156
29680,83871,3850
29681,94726,5068
29682,69134,16526
29683,70902,32089
29684,53531,13444
29685,71200,31243
29686,70192,32993
29687,64429,3537
29689,54844,10472
29690,57803,3398
29691,44287,6808
29692,42500,8736
29693,43316,4510
29696,68296,8707
29697,66091,5901
29702,42757,6762
29704,54602,12190
29706,46236,6107
29707,99417,7512
29708,116756,8877
29709,47857,7195
29710,72748,7375
29712,52393,12300
29714,54938,16151
29715,92678,7253
29717,45909,16869
29718,55338,8107
29720,53489,3367
29724,,
29726,67381,20146
29727,42583,14067
29728,36339,3536
29729,42179,7886
29730,52795,2756
29732,71767,3923
29733,,
29741,58393,14262
29742,37049,7013
29743,60290,21643
29745,65179,4530
29801,45682,7481
29803,71707,5663
29805,67873,16793
29809,49167,5981
29810,23163,4734
29812,38025,5127
29816,34121,9291
29817,35228,4376
29819,52409,4389
29821,73609,9644
29824,48990,10236
29826,,
29827,42668,6959
29828,37422,11722
29829,59617,9035
29831,43000,6155
29832,40417,9083
29834,44318,22620
29835,52895,7119
29836,,
29838,78523,66041
29840,36784,28079
29841,59704,5231
29842,44186,6305
29843,55096,18666
29844,45938,17590
29845,52675,7060
29847,55000,25227
29848,46364,6356
29849,46250,9195
29851,54207,11788
29853,42054,13454
29856,41992,9872
29860,83626,5122
29899,,
29902,62537,9865
29904,,
29905,,
29906,53808,4291
29907,78199,11587
29909,78967,6202
29910,83292,6064
29911,37614,16395
29912,,
29915,136413,610
29916,67961,21509
29918,30259,6066
29920,64215,9156
29921,71667,52456
29922,31209,6023
29923,28250,5803
29924,46723,5355
29926,88464,8424
29927,56429,6673
29928,88170,4618
29929,51765,16133
29932,,
29934,45192,6646
29935,57478,30806
29936,38615,2477
29939,38281,28537
29940,45902,16328
29941,101591,60283
29943,35425,18427
29944,37101,5850
29945,46528,9527
30002,79091,11305
30004,129724,8246
30005,152326,13121
30008,60739,6373
30009,136384,19424
30011,73195,4042
30012,51001,3299
30013,69137,4015
30014,59442,7826
30016,65141,2770
30017,104761,10491
30018,80288,79879
30019,103700,7629
30021,42481,4631
30022,129303,10833
30024,127374,3346
30025,86573,9095
30028,115816,6615
30030,112145,8035
30032,45436,2011
30033,94124,6344
30034,54828,3489
30035,46169,8436
30038,61050,7279
30039,81425,6850
30040,114900,4908
30041,124517,5404
30043,81640,5185
30044,68644,3991
30045,81867,6735
30046,54018,7157
30047,76498,6798
30052,81222,5748
30054,68226,9624
30055,78284,7503
30056,65625,17514
30058,59549,3944
30060,53414,3196
30062,115953,7291
30064,101060,5048
30066,101080,6589
30067,64149,5913
30068,131155,11350
30070,30000,28115
30071,54835,9722
30072,64688,40185
30075,137925,6435
30076,98646,8660
30078,81438,4980
30079,55784,8262
30080,77728,5474
30082,96381,12474
30083,45964,3603
30084,73309,4462
30087,86143,7866
30088,53508,2402
30090,,
30092,66062,2145
30093,47288,3545
30094,74867,7097
30096,63084,3326
30097,111966,11351
30101,93591,4105
30102,76648,5661
30103,64255,6628
30104,60554,7987
30105,59063,23508
30106,60226,5348
30107,88258,9615
30108,47235,13381
30110,59379,9165
30111,,
30113,68108,16284
30114,83142,5838
30115,97887,7665
30116,63809,3456
30117,48801,6689
30118,,
30120,68743,2947
30121,63839,5226
30122,52955,6760
30124,70233,18087
30125,45664,6302
30126,84756,9505
30127,88981,3845
30132,86831,9019
30134,59126,3425
30135,80193,3064
30137,55859,18929
30139,58034,10066
30141,76635,6256
30143,75261,6566
30144,79839,5644
30145,69797,15396
30147,52375,15970
30148,80761,47955
30149,181136,98127
30152,108546,6470
30153,50010,2541
30157,75915,3148
30161,49613,5565
30165,55448,7107
30168,52450,4592
30170,69819,7377
30171,71071,21382
30173,44032,9454
30175,61953,11150
30176,47374,5689
30177,,
30178,59305,17053
30179,70569,8231
30180,80649,5748
30182,39979,24218
30183,88977,24882
30184,79271,21445
30185,51167,15271
30187,77206,22852
30188,90923,4268
30189,94829,6622
30204,51995,4930
30205,110711,18341
30206,76847,5569
30213,72817,11076
30214,78173,5550
30215,103583,5241
30216,47132,32333
30217,54366,9972
30218,58781,16041
30220,67270,13527
30222,51823,15596
30223,47181,3932
30224,62785,4384
30228,70228,5212
30229,23971,7130
30230,47799,10798
30233,60600,6699
30234,44440,5771
30236,58994,5342
30238,55999,3362
30240,50615,4487
30241,47263,7130
30248,74778,5894
30250,,
30251,50893,8815
30252,91220,5792
30253,74817,2368
30256,73068,16051
30257,58688,17507
30258,51031,6312
30259,84567,18822
30260,51594,5444
30263,68446,3970
30265,98125,10916
30268,57541,7582
30269,102880,10539
30272,,
30273,60180,7442
30274,48014,4666
30275,44505,35462
30276,91199,5669
30277,106008,6531
30281,60385,4343
30284,,
30285,50781,23743
30286,43041,3509
30288,59722,15290
30289,,
30290,97536,12425
30291,38268,7354
30292,63281,12657
30293,47500,18149
30294,69876,6408
30295,75188,10472
30296,54418,4870
30297,38506,4084
30303,27813,26038
30305,97169,12273
30306,112245,13098
30307,136452,5762
30308,69724,6625
30309,95296,8190
30310,39719,4275
30311,40742,6706
30312,66386,8653
30313,69579,10500
30314,29287,4034
30315,30631,3778
30316,82645,6754
30317,91733,8988
30318,60033,5954
30319,119434,8821
30322,,
30324,80738,4962
30326,95536,12336
30327,162412,19930
30328,93555,5999
30329,61620,5252
30331,56780,4236
30332,,
30334,,
30336,46033,29380
30337,44882,6025
30338,110760,9865
30339,88296,4823
30340,51586,4361
30341,70086,6111
30342,107135,11514
30344,49135,5035
30345,96238,13405
30346,78326,13513
30349,55737,2810
30350,74532,4736
30354,48013,7490
30360,81204,9089
30363,81138,17009
30401,42239,3679
30410,52375,30021
30411,33750,22645
30412,,
30413,60962,30510
30414,,
30415,57335,11541
30417,50803,3904
30420,46162,12900
30421,48327,13762
30423,,
30425,54668,10933
30426,72606,29269
30427,54990,7474
30428,31172,10771
30429,,
30434,37944,10043
30436,41528,4851
30439,37039,8303
30441,48397,7755
30442,29121,4115
30445,32500,8382
30446,64961,7295
30448,99375,74329
30449,,
30450,45417,15944
30451,48906,11519
30452,45132,14500
30453,40707,6527
30454,41845,29841
30455,40865,8346
30456,45417,10729
30457,31979,10255
30458,44067,3027
30460,,
30461,66197,8150
30464,83125,35691
30467,40948,4362
30470,60893,31706
30471,34853,2629
30473,54259,12328
30474,46575,6484
30477,34880,4561
30501,55412,6772
30504,58050,4865
30506,86093,7749
30507,57375,7197
30510,46235,6733
30511,69429,19877
30512,53393,4150
30513,51967,6246
30516,60403,16817
30517,102235,8410
30518,83329,6162
30519,95961,13603
30520,70712,15011
30521,56563,13652
30522,64830,35054
30523,67419,11414
30525,46224,4225
30527,74969,17763
30528,65386,8902
30529,60717,6045
30530,57315,13956
30531,60250,18199
30533,63571,9980
30534,76447,6476
30535,46830,7899
30536,59882,5847
30537,50688,5070
30538,49773,8614
30539,24018,4518
30540,62670,8253
30541,68185,20477
30542,82679,5113
30543,69262,8404
30545,67656,15555
30546,54951,5514
30547,80227,11865
30548,104730,12844
30549,82164,7188
30552,49019,10663
30553,54676,4393
30554,60378,4558
30555,37464,11665
30557,64736,5570
30558,50950,10721
30559,48643,5568
30560,48286,8359
30562,50476,20908
30563,66712,10819
30564,65625,9934
30565,52184,8896
30566,59579,11045
30567,60068,10596
30568,65714,31174
30571,60714,16803
30572,55074,15061
30573,,
30575,72958,23806
30576,54035,12840
30577,48633,3660
30581,,
30582,49583,4219
30597,,
30598,,
30601,32687,2963
30602,,
30605,44252,3744
30606,52566,4189
30607,53785,15846
30609,,
30619,62623,14849
30620,70168,9158
30621,99236,13154
30622,107287,19440
30623,87679,45876
30624,60673,11875
30625,69351,7835
30627,48385,19804
30628,59888,23546
30629,53472,8646
30630,43750,8411
30631,39448,1604
30633,46270,8801
30634,32476,5734
30635,38704,2765
30639,,
30641,53676,16811
30642,73564,6910
30643,49201,12352
30646,56117,15823
30648,67772,15653
30650,69677,12035
30655,60283,4751
30656,77431,6875
30660,58333,36882
30662,42217,7992
30663,65300,12826
30664,44531,6858
30665,21406,18610
30666,64289,9926
30667,34808,30737
30668,51500,15435
30669,43934,7441
30673,41036,8347
30677,93246,14991
30678,47328,13025
30680,68471,4283
30683,65685,5328
30701,50331,4357
30705,55668,3570
30707,59391,5693
30708,48681,27833
30710,64730,8190
30711,53250,10333
30720,59539,5815
30721,42820,3546
30724,,
30725,60675,10062
30726,,
30728,43596,2222
30730,45724,8239
30731,34978,9598
30733,,
30734,46146,12917
30735,52461,7581
30736,73700,5287
30738,49693,7296
30739,72594,19056
30740,62095,10069
30741,42416,4936
30742,41298,1991
30746,76307,20788
30747,37481,4333
30750,90625,37806
30751,,
30752,43463,6808
30753,42565,3899
30755,62650,10380
30756,14167,7905
30757,39882,24112
30802,73656,12100
30803,59375,16296
30805,46310,8452
30807,48611,25151
30808,49647,5421
30809,116881,6857
30810,59375,29991
30812,,
30813,76879,6804
30814,67672,7001
30815,57039,4213
30816,32269,16009
30817,43865,4006
30818,80924,63011
30820,38197,9705
30821,39053,13657
30822,,
30823,54776,7063
30824,50217,5201
30828,36028,5526
30830,49581,9086
30833,39844,9719
30901,20239,3233
30904,39026,4578
30905,51333,13743
30906,39624,4022
30907,74277,4088
30909,58447,5221
30912,,
31001,34583,10420
31002,52216,12964
31003,24808,24157
31004,,
31005,100306,7397
31006,37986,8280
31007,41964,10207
31008,64925,11878
31009,40972,19545
31011,64432,12628
31012,60875,25759
31014,46479,3070
31015,40833,5642
31016,48250,15763
31017,58873,12927
31018,34611,11728
31019,48611,41239
31020,28339,5586
31021,42184,3852
31022,46629,7318
31023,39368,3736
31024,55516,3665
31025,128542,33250
31027,39573,5740
31028,63798,7290
31029,64181,7266
31030,48438,7551
31031,37350,7343
31032,65115,8626
31033,77813,26081
31034,,
31035,43500,13097
31036,45683,6549
31037,45417,22083
31038,60385,34814
31039,,
31041,28490,8365
31042,33024,8360
31044,41786,20226
31045,,
31046,70511,26119
31047,104525,4248
31049,50000,12725
31050,44210,3413
31051,,
31052,79410,13493
31054,52031,10703
31055,45590,16235
31057,20918,9996
31058,31923,19894
31060,48462,13953
31061,49827,3023
31062,,
31063,46808,5408
31064,49688,6917
31065,65486,8765
31066,64779,12245
31067,64375,56972
31068,25417,5097
31069,63067,5794
31070,76875,52801
31071,40859,5077
31072,55070,19346
31075,41429,1541
31076,39079,7591
31077,34405,17726
31078,33971,15936
31079,44750,15009
31081,,
31082,39896,6218
31083,48846,11241
31084,,
31085,37500,21979
31087,35066,6139
31088,73879,6687
31089,37500,6444
31090,43125,32884
31091,57566,22726
31092,36813,9838
31093,41902,5579
31094,50787,12042
31096,43652,7211
31097,59275,3405
31098,76817,2469
31201,22788,6765
31204,37318,3509
31206,27250,3801
31207,,
31210,67470,8155
31211,39803,6186
31213,,
31216,62688,11592
31217,39201,5375
31220,75524,12429
